Time,Race,Kids_Category,Basket_colour,Shirt_Colour,Pants_Colour,Washer_No,Dryer_No,Day_of_Week,Basket_Size
Night,indian,young,green,blue,pink,4,9,Friday,small
Afternoon,malay,toddler,orange,pink,blue,3,9,Wednesday,big
Afternoon,indian,toddler,yellow,white,blue,6,7,Thursday,small
Late Night,malay,toddler,purple,black,red,3,9,Tuesday,big
Early Morning,indian,no_kids,orange,grey,orange,6,9,Friday,big
Night,foreigner,young,grey,yellow,blue,4,8,Saturday,small
Afternoon,chinese,toddler,orange,pink,grey,3,7,Sunday,small
Late Night,chinese,young,red,orange,black,6,8,Thursday,big
Night,chinese,young,brown,green,blue,6,7,Saturday,small
Afternoon,chinese,toddler,blue,brown,yellow,3,7,Friday,small
Early Morning,chinese,toddler,red,grey,white,3,10,Monday,small
Evening,malay,baby,purple,black,blue_jeans,4,7,Sunday,big
Afternoon,indian,no_kids,black,green,orange,5,7,Saturday,small
Morning,malay,young,green,grey,green,5,9,Sunday,small
Evening,foreigner,young,white,brown,blue,3,8,Monday,small
Morning,foreigner,baby,brown,black,blue,5,10,Tuesday,big
Night,foreigner,toddler,blue,black,blue,3,9,Sunday,big
Afternoon,malay,toddler,pink,purple,pink,6,9,Wednesday,big
Night,foreigner,baby,grey,purple,blue,3,10,Monday,small
Evening,foreigner,young,blue,red,pink,6,10,Monday,small
Late Night,chinese,no_kids,purple,pink,black,6,9,Sunday,big
Afternoon,indian,no_kids,blue,black,white,6,7,Saturday,big
Late Night,malay,no_kids,orange,black,black,5,9,Saturday,small
Early Morning,chinese,toddler,blue,yellow,blue,6,8,Tuesday,small
Evening,malay,baby,green,orange,blue,3,8,Friday,small
Afternoon,malay,baby,brown,white,blue,5,7,Sunday,big
Morning,indian,no_kids,yellow,purple,yellow,6,8,Thursday,big
Early Morning,chinese,young,yellow,black,red,5,10,Tuesday,small
Late Night,foreigner,baby,red,red,red,6,9,Saturday,small
Afternoon,indian,toddler,orange,purple,brown,3,9,Sunday,big
Afternoon,malay,toddler,purple,pink,blue,6,10,Friday,big
Evening,foreigner,baby,red,blue,blue,4,7,Thursday,big
Late Night,foreigner,baby,green,black,yellow,6,8,Friday,big
Morning,indian,toddler,green,brown,black,6,10,Monday,big
Night,chinese,toddler,green,black,black,3,9,Saturday,big
Morning,chinese,toddler,white,red,blue,4,8,Sunday,small
Morning,foreigner,young,orange,blue,blue,3,9,Saturday,big
Night,indian,baby,black,red,yellow,3,10,Wednesday,small
Night,malay,young,green,grey,grey,3,9,Tuesday,small
Night,indian,baby,yellow,grey,blue_jeans,4,9,Wednesday,small
Morning,malay,no_kids,grey,brown,pink,4,9,Friday,small
Afternoon,malay,young,brown,pink,brown,3,7,Tuesday,small
Afternoon,indian,toddler,brown,red,blue,5,8,Saturday,big
Night,chinese,toddler,orange,blue,orange,4,8,Tuesday,small
Night,malay,young,blue,pink,red,5,8,Tuesday,small
Late Night,chinese,young,black,purple,orange,3,10,Monday,big
Early Morning,foreigner,toddler,yellow,yellow,blue,4,10,Tuesday,small
Morning,malay,baby,grey,green,green,5,9,Sunday,big
Night,indian,baby,white,orange,yellow,5,7,Monday,small
Evening,indian,no_kids,pink,orange,blue,3,8,Tuesday,big
Late Night,indian,young,purple,yellow,blue,4,9,Wednesday,big
Morning,indian,young,purple,white,grey,6,9,Tuesday,small
Evening,chinese,no_kids,grey,black,pink,6,7,Saturday,small
Late Night,chinese,no_kids,brown,green,grey,3,8,Thursday,big
Morning,indian,toddler,orange,red,red,3,8,Friday,big
Afternoon,chinese,no_kids,blue,orange,blue,3,7,Thursday,big
Early Morning,chinese,toddler,brown,orange,purple,4,10,Sunday,big
Late Night,indian,baby,purple,blue,brown,5,7,Monday,big
Late Night,chinese,no_kids,white,yellow,blue,5,7,Monday,small
Night,malay,toddler,red,grey,blue,6,7,Tuesday,big
Early Morning,chinese,no_kids,purple,purple,grey,3,7,Tuesday,small
Morning,indian,toddler,black,purple,white,4,7,Sunday,small
Late Night,foreigner,young,green,yellow,black,4,7,Friday,big
Afternoon,indian,toddler,yellow,purple,pink,4,10,Monday,big
Late Night,malay,baby,yellow,black,black,3,7,Friday,big
Afternoon,malay,young,purple,pink,blue_jeans,3,9,Saturday,big
Late Night,malay,young,green,brown,black,6,7,Saturday,small
Early Morning,chinese,no_kids,blue,black,purple,3,9,Saturday,big
Night,foreigner,no_kids,white,black,pink,3,9,Monday,small
Morning,malay,toddler,brown,pink,purple,3,10,Wednesday,big
Night,foreigner,toddler,pink,red,yellow,6,9,Friday,small
Night,indian,toddler,pink,black,orange,4,9,Sunday,big
Afternoon,indian,young,black,grey,purple,3,9,Monday,small
Night,malay,baby,red,black,black,4,9,Tuesday,small
Afternoon,malay,no_kids,grey,green,black,4,8,Thursday,small
Late Night,foreigner,young,grey,black,black,6,9,Friday,small
Night,foreigner,no_kids,brown,grey,blue,5,10,Monday,big
Afternoon,foreigner,young,red,white,pink,4,7,Sunday,small
Early Morning,malay,young,brown,pink,blue,3,10,Wednesday,small
Morning,chinese,baby,black,white,brown,5,7,Friday,big
Afternoon,foreigner,no_kids,grey,red,blue,3,9,Thursday,small
Early Morning,indian,no_kids,orange,purple,orange,6,7,Sunday,small
Late Night,chinese,young,black,green,blue_jeans,3,7,Tuesday,small
Morning,foreigner,baby,yellow,black,blue,3,10,Sunday,small
Afternoon,foreigner,toddler,green,grey,white,5,10,Monday,small
Afternoon,chinese,toddler,black,white,blue,6,10,Sunday,big
Evening,malay,toddler,orange,pink,grey,6,9,Sunday,small
Late Night,indian,toddler,brown,black,white,3,9,Wednesday,small
Afternoon,foreigner,no_kids,brown,black,green,5,8,Tuesday,big
Evening,chinese,baby,blue,pink,grey,3,10,Sunday,small
Early Morning,indian,baby,brown,orange,white,5,7,Friday,big
Afternoon,chinese,baby,green,orange,blue,6,7,Thursday,small
Early Morning,malay,no_kids,red,grey,purple,4,8,Friday,big
Night,indian,young,grey,orange,blue,3,10,Wednesday,big
Afternoon,foreigner,toddler,red,blue,blue,3,9,Monday,big
Morning,malay,young,yellow,white,blue,3,7,Saturday,big
Morning,indian,toddler,orange,brown,blue,5,7,Friday,small
Evening,malay,no_kids,white,black,black,6,7,Monday,big
Late Night,indian,young,brown,yellow,blue,3,7,Thursday,big
Night,indian,young,pink,black,orange,4,9,Monday,big
Afternoon,malay,toddler,purple,blue,pink,5,7,Saturday,big
Night,malay,toddler,purple,yellow,purple,4,7,Tuesday,small
Afternoon,malay,toddler,blue,purple,blue_jeans,5,7,Saturday,big
Late Night,foreigner,baby,brown,black,white,6,7,Sunday,big
Afternoon,malay,toddler,red,brown,purple,3,10,Friday,big
Early Morning,indian,baby,purple,yellow,black,6,8,Monday,big
Night,chinese,baby,yellow,black,grey,5,9,Saturday,small
Morning,indian,no_kids,grey,yellow,black,5,8,Sunday,small
Morning,foreigner,toddler,pink,grey,brown,5,10,Monday,big
Morning,chinese,toddler,yellow,white,grey,3,9,Friday,small
Early Morning,malay,toddler,purple,black,pink,5,7,Sunday,small
Night,chinese,no_kids,white,white,blue,5,8,Saturday,big
Evening,foreigner,toddler,red,purple,blue,4,7,Sunday,small
Morning,chinese,toddler,white,black,purple,4,10,Monday,small
Late Night,malay,baby,blue,green,blue_jeans,4,10,Wednesday,small
Evening,indian,baby,blue,yellow,black,3,7,Friday,big
Morning,indian,no_kids,yellow,yellow,blue_jeans,5,9,Friday,big
Evening,indian,toddler,green,yellow,pink,6,9,Thursday,small
Night,chinese,no_kids,blue,grey,blue,6,8,Thursday,small
Late Night,indian,toddler,orange,brown,brown,4,9,Wednesday,small
Morning,foreigner,toddler,grey,pink,blue_jeans,5,10,Friday,small
Evening,malay,toddler,yellow,brown,pink,4,10,Saturday,big
Late Night,chinese,toddler,purple,orange,blue,4,8,Saturday,small
Evening,chinese,toddler,yellow,green,white,3,8,Wednesday,big
Afternoon,chinese,toddler,purple,green,pink,4,8,Saturday,small
Night,foreigner,baby,brown,green,white,4,7,Wednesday,small
Night,malay,baby,yellow,red,blue,5,7,Sunday,small
Afternoon,foreigner,no_kids,pink,orange,blue,4,8,Monday,big
Afternoon,foreigner,toddler,blue,orange,pink,6,7,Monday,big
Evening,malay,toddler,yellow,pink,white,4,8,Sunday,small
Early Morning,indian,no_kids,brown,red,white,3,10,Saturday,big
Night,malay,toddler,pink,black,blue_jeans,3,7,Friday,small
Morning,indian,young,blue,green,blue,3,7,Sunday,small
Early Morning,malay,young,grey,orange,red,6,9,Saturday,small
Morning,foreigner,no_kids,orange,purple,blue,5,7,Monday,big
Evening,chinese,toddler,pink,grey,green,6,8,Wednesday,small
Early Morning,malay,young,grey,orange,pink,3,10,Sunday,big
Night,foreigner,baby,brown,black,blue,5,8,Tuesday,small
Night,indian,toddler,grey,white,black,6,7,Sunday,big
Early Morning,indian,baby,pink,pink,black,5,10,Thursday,small
Night,chinese,no_kids,green,blue,pink,5,9,Thursday,big
Evening,chinese,toddler,black,blue,orange,6,10,Wednesday,small
Afternoon,chinese,no_kids,green,yellow,yellow,3,8,Monday,small
Night,malay,no_kids,yellow,red,purple,5,7,Friday,small
Late Night,chinese,young,purple,black,grey,4,9,Friday,small
Evening,chinese,young,white,grey,red,3,7,Tuesday,big
Night,indian,young,purple,orange,grey,3,8,Sunday,big
Late Night,indian,no_kids,grey,white,yellow,6,7,Saturday,big
Evening,malay,toddler,blue,grey,white,6,7,Monday,small
Afternoon,chinese,young,white,pink,orange,4,10,Friday,small
Late Night,chinese,baby,blue,green,green,3,8,Thursday,small
Afternoon,malay,no_kids,blue,purple,blue_jeans,4,10,Friday,small
Morning,malay,toddler,red,blue,black,5,9,Sunday,small
Night,indian,toddler,red,black,blue_jeans,5,7,Monday,big
Afternoon,malay,young,blue,orange,grey,5,8,Sunday,small
Early Morning,indian,baby,black,orange,black,4,8,Saturday,small
Evening,malay,young,white,black,yellow,4,10,Monday,big
Late Night,chinese,toddler,grey,purple,blue,4,9,Saturday,big
Night,chinese,toddler,green,grey,grey,3,7,Sunday,small
Early Morning,chinese,toddler,white,grey,blue,4,10,Saturday,small
Early Morning,foreigner,baby,green,white,blue_jeans,4,9,Saturday,small
Night,malay,toddler,yellow,purple,black,5,7,Wednesday,big
Evening,malay,baby,blue,purple,red,4,7,Thursday,big
Late Night,chinese,baby,red,blue,yellow,3,7,Sunday,small
Morning,foreigner,toddler,yellow,black,blue,4,10,Thursday,big
Night,foreigner,baby,pink,yellow,black,3,8,Tuesday,big
Late Night,malay,baby,orange,white,purple,4,10,Saturday,big
Early Morning,malay,young,blue,pink,purple,3,9,Sunday,small
Morning,indian,toddler,brown,blue,blue,4,8,Tuesday,small
Late Night,foreigner,toddler,orange,red,white,6,8,Sunday,small
Morning,foreigner,toddler,blue,white,blue,5,8,Thursday,big
Early Morning,indian,baby,pink,brown,purple,6,7,Monday,small
Early Morning,malay,young,orange,blue,yellow,5,9,Monday,small
Evening,indian,no_kids,purple,brown,blue_jeans,3,7,Thursday,small
Early Morning,foreigner,toddler,purple,white,purple,3,8,Monday,small
Late Night,indian,baby,green,orange,blue,5,9,Saturday,small
Morning,chinese,no_kids,purple,red,purple,3,9,Wednesday,small
Night,foreigner,toddler,black,red,black,3,8,Monday,small
Evening,indian,baby,green,red,purple,4,10,Monday,big
Early Morning,foreigner,toddler,white,black,white,4,7,Saturday,big
Night,malay,young,black,black,purple,6,9,Wednesday,big
Late Night,indian,young,orange,brown,grey,6,10,Friday,small
Early Morning,indian,toddler,blue,orange,pink,3,9,Tuesday,small
Early Morning,foreigner,no_kids,brown,purple,blue,6,8,Wednesday,big
Evening,chinese,no_kids,grey,white,black,3,8,Thursday,small
Early Morning,foreigner,toddler,black,black,white,5,7,Saturday,small
Afternoon,indian,baby,red,green,blue,3,8,Thursday,small
Night,indian,toddler,orange,purple,blue,5,9,Saturday,big
Evening,malay,toddler,grey,yellow,brown,5,7,Sunday,big
Evening,malay,toddler,black,green,brown,4,9,Monday,big
Morning,indian,toddler,red,black,green,3,8,Monday,big
Late Night,foreigner,toddler,white,blue,pink,5,9,Monday,small
Late Night,malay,young,yellow,yellow,blue,3,10,Monday,small
Late Night,foreigner,no_kids,yellow,pink,purple,4,7,Wednesday,small
Evening,malay,young,orange,pink,orange,4,10,Tuesday,big
Night,malay,toddler,blue,black,white,5,7,Tuesday,big
Late Night,chinese,toddler,black,yellow,blue,3,8,Friday,small
Morning,chinese,young,yellow,yellow,red,3,10,Thursday,small
Late Night,foreigner,no_kids,blue,black,blue,4,10,Monday,big
Night,chinese,no_kids,orange,brown,blue,5,10,Monday,big
Late Night,indian,baby,orange,pink,blue,5,10,Saturday,small
Afternoon,chinese,young,red,brown,black,5,10,Tuesday,small
Afternoon,chinese,toddler,red,brown,grey,4,10,Monday,small
Evening,foreigner,no_kids,grey,purple,pink,4,10,Friday,small
Afternoon,chinese,young,red,red,black,5,7,Friday,small
Late Night,malay,no_kids,green,orange,black,5,8,Friday,small
Early Morning,foreigner,young,green,orange,blue,4,9,Monday,big
Evening,malay,young,white,green,pink,6,8,Friday,big
Afternoon,malay,young,black,brown,purple,3,10,Wednesday,small
Morning,foreigner,young,yellow,pink,white,6,7,Thursday,big
Night,indian,young,brown,grey,brown,4,8,Friday,small
Evening,foreigner,toddler,black,green,blue,4,9,Tuesday,big
Night,malay,baby,black,brown,pink,6,9,Sunday,small
Morning,malay,baby,blue,pink,blue,3,10,Friday,small
Late Night,chinese,toddler,purple,purple,white,3,7,Monday,small
Afternoon,foreigner,toddler,brown,yellow,black,4,8,Friday,big
Late Night,chinese,no_kids,blue,brown,blue,6,9,Thursday,big
Morning,chinese,baby,grey,yellow,green,6,8,Sunday,small
Evening,chinese,toddler,grey,purple,purple,5,9,Wednesday,big
Evening,foreigner,no_kids,grey,black,blue,4,8,Sunday,small
Afternoon,malay,toddler,blue,yellow,yellow,3,8,Sunday,big
Early Morning,malay,baby,pink,black,blue_jeans,4,9,Saturday,big
Early Morning,indian,young,white,white,purple,6,9,Friday,small
Evening,malay,no_kids,green,purple,blue,4,7,Friday,big
Evening,indian,no_kids,purple,red,black,3,7,Sunday,big
Early Morning,foreigner,toddler,black,orange,blue,6,10,Monday,small
Evening,foreigner,toddler,orange,black,white,5,9,Saturday,big
Morning,malay,baby,blue,red,white,5,9,Monday,big
Early Morning,chinese,baby,grey,pink,red,3,7,Sunday,small
Morning,foreigner,baby,black,brown,grey,3,7,Thursday,big
Early Morning,indian,baby,grey,pink,purple,3,8,Wednesday,big
Early Morning,malay,toddler,purple,red,purple,6,8,Tuesday,small
Night,chinese,toddler,yellow,brown,brown,3,8,Tuesday,big
Night,chinese,baby,white,yellow,red,5,7,Wednesday,small
Night,malay,no_kids,purple,blue,blue,3,8,Sunday,big
Early Morning,chinese,toddler,red,pink,white,6,9,Friday,big
Evening,malay,no_kids,white,black,blue_jeans,3,7,Monday,small
Late Night,indian,toddler,purple,purple,red,3,9,Sunday,big
Afternoon,foreigner,toddler,pink,brown,brown,4,8,Sunday,big
Morning,indian,toddler,grey,brown,pink,6,7,Thursday,big
Night,foreigner,toddler,purple,grey,black,6,10,Tuesday,small
Afternoon,chinese,no_kids,white,red,purple,3,10,Tuesday,small
Evening,foreigner,toddler,red,black,pink,6,10,Friday,big
Afternoon,malay,no_kids,purple,grey,blue,6,9,Wednesday,big
Morning,foreigner,baby,green,grey,black,6,8,Sunday,big
Late Night,chinese,toddler,green,grey,yellow,4,7,Saturday,big
Night,malay,young,blue,white,black,5,7,Saturday,big
Early Morning,chinese,toddler,orange,orange,pink,6,9,Sunday,small
Late Night,chinese,toddler,grey,brown,black,6,7,Sunday,big
Morning,malay,baby,yellow,yellow,white,3,10,Tuesday,big
Evening,foreigner,toddler,black,pink,purple,4,9,Thursday,big
Late Night,chinese,toddler,orange,red,blue,6,9,Sunday,small
Evening,malay,no_kids,grey,red,yellow,3,8,Monday,big
Late Night,malay,toddler,green,green,grey,3,9,Tuesday,big
Late Night,chinese,toddler,yellow,purple,brown,5,9,Sunday,small
Afternoon,chinese,no_kids,pink,black,black,5,7,Monday,small
Evening,malay,baby,purple,red,blue,4,8,Saturday,big
Early Morning,foreigner,young,green,orange,yellow,6,8,Thursday,small
Morning,chinese,baby,brown,yellow,blue,6,8,Saturday,big
Afternoon,foreigner,baby,yellow,pink,purple,6,10,Sunday,big
Night,foreigner,toddler,black,green,black,5,10,Wednesday,big
Early Morning,malay,young,white,pink,blue,5,10,Thursday,small
Morning,foreigner,toddler,yellow,blue,blue,3,8,Friday,small
Afternoon,foreigner,no_kids,white,grey,brown,4,10,Thursday,big
Night,indian,no_kids,black,orange,brown,5,10,Friday,big
Night,chinese,baby,orange,purple,black,6,7,Saturday,big
Early Morning,malay,toddler,black,green,black,4,9,Monday,big
Evening,malay,toddler,yellow,black,blue,5,9,Monday,small
Night,malay,young,grey,green,grey,4,8,Saturday,big
Late Night,foreigner,toddler,blue,black,black,6,10,Tuesday,big
Late Night,indian,no_kids,grey,white,yellow,6,10,Thursday,big
Evening,foreigner,baby,pink,blue,red,3,8,Tuesday,big
Morning,malay,baby,orange,pink,black,5,10,Thursday,big
Late Night,malay,baby,brown,purple,blue,3,9,Thursday,big
Night,chinese,no_kids,red,brown,blue_jeans,4,8,Thursday,small
Evening,malay,toddler,pink,white,orange,5,8,Saturday,big
Afternoon,malay,toddler,green,red,grey,5,9,Sunday,big
Night,foreigner,baby,brown,orange,blue_jeans,5,7,Saturday,small
Night,foreigner,toddler,grey,yellow,brown,4,10,Monday,big
Evening,chinese,young,grey,yellow,black,5,9,Thursday,small
Night,chinese,toddler,grey,blue,grey,5,9,Sunday,big
Early Morning,foreigner,toddler,green,black,red,6,10,Thursday,big
Late Night,indian,toddler,white,brown,blue_jeans,3,8,Wednesday,big
Early Morning,malay,no_kids,orange,red,blue_jeans,6,9,Sunday,small
Night,malay,baby,green,blue,blue,5,10,Saturday,small
Afternoon,indian,toddler,grey,orange,blue,3,7,Sunday,small
Early Morning,indian,toddler,green,green,blue,5,10,Sunday,big
Morning,indian,young,blue,pink,purple,6,7,Monday,small
Early Morning,malay,no_kids,black,black,pink,3,8,Sunday,big
Late Night,indian,toddler,red,white,grey,5,9,Sunday,small
Morning,chinese,young,brown,orange,orange,4,8,Saturday,small
Early Morning,malay,baby,green,green,blue,3,8,Friday,small
Late Night,indian,toddler,blue,blue,green,4,7,Wednesday,small
Night,indian,toddler,red,white,green,4,8,Friday,big
Night,malay,no_kids,yellow,yellow,blue,6,9,Thursday,small
Night,chinese,toddler,pink,blue,blue,6,9,Sunday,big
Evening,chinese,no_kids,red,black,pink,4,9,Sunday,small
Late Night,foreigner,young,orange,orange,blue,5,9,Wednesday,big
Late Night,chinese,no_kids,purple,black,black,6,8,Thursday,small
Afternoon,indian,young,grey,grey,yellow,5,10,Monday,big
Evening,foreigner,toddler,brown,brown,blue,3,7,Friday,small
Afternoon,indian,toddler,grey,pink,pink,3,8,Saturday,small
Evening,foreigner,toddler,red,pink,blue,6,10,Monday,big
Late Night,malay,baby,purple,purple,red,4,7,Sunday,small
